지점,지점명,일시,시정(10m)
119,수원,2021-05-31 08:00,2000
119,수원,2021-05-31 09:00,2000
119,수원,2021-05-31 10:00,1700
119,수원,2021-05-31 11:00,2000
119,수원,2021-05-31 12:00,2000
119,수원,2021-05-31 13:00,2000
119,수원,2021-05-31 14:00,1500
119,수원,2021-05-31 15:00,1634
119,수원,2021-05-31 16:00,1799
119,수원,2021-05-31 17:00,2009
119,수원,2021-05-31 18:00,2006
119,수원,2021-05-31 19:00,2000
119,수원,2021-05-31 20:00,2000
119,수원,2021-05-31 21:00,1933
119,수원,2021-05-31 22:00,1940
119,수원,2021-05-31 23:00,1988
119,수원,2021-06-01 00:00,1851
119,수원,2021-06-01 01:00,1817
119,수원,2021-06-01 02:00,1386
119,수원,2021-06-01 03:00,1877
119,수원,2021-06-01 04:00,1210
119,수원,2021-06-01 05:00,1221
119,수원,2021-06-01 06:00,1188
119,수원,2021-06-01 07:00,1989
119,수원,2021-06-01 08:00,2000
119,수원,2021-06-01 09:00,1910
119,수원,2021-06-01 10:00,1880
119,수원,2021-06-01 11:00,1926
119,수원,2021-06-01 12:00,1553
119,수원,2021-06-01 13:00,1950
119,수원,2021-06-01 14:00,1997
119,수원,2021-06-01 15:00,2000
119,수원,2021-06-01 16:00,2000
119,수원,2021-06-01 17:00,1991
119,수원,2021-06-01 18:00,2000
119,수원,2021-06-01 19:00,2000
119,수원,2021-06-01 20:00,2000
119,수원,2021-06-01 21:00,1959
119,수원,2021-06-01 22:00,1576
119,수원,2021-06-01 23:00,1884
119,수원,2021-06-02 00:00,1122
119,수원,2021-06-02 01:00,771
119,수원,2021-06-02 02:00,869
119,수원,2021-06-02 03:00,656
119,수원,2021-06-02 04:00,756
119,수원,2021-06-02 05:00,667
119,수원,2021-06-02 06:00,651
119,수원,2021-06-02 07:00,911
119,수원,2021-06-02 08:00,1061
119,수원,2021-06-02 09:00,1423
119,수원,2021-06-02 10:00,1946
119,수원,2021-06-02 11:00,1997
119,수원,2021-06-02 12:00,1977
119,수원,2021-06-02 13:00,1976
119,수원,2021-06-02 14:00,1940
119,수원,2021-06-02 15:00,1999
119,수원,2021-06-02 16:00,2000
119,수원,2021-06-02 17:00,1977
119,수원,2021-06-02 18:00,2000
119,수원,2021-06-02 19:00,2000
119,수원,2021-06-02 20:00,2000
119,수원,2021-06-02 21:00,2000
119,수원,2021-06-02 22:00,2000
119,수원,2021-06-02 23:00,2000
119,수원,2021-06-03 00:00,1986
119,수원,2021-06-03 01:00,1792
119,수원,2021-06-03 02:00,1932
119,수원,2021-06-03 03:00,1331
119,수원,2021-06-03 04:00,1310
119,수원,2021-06-03 05:00,1068
119,수원,2021-06-03 06:00,1071
119,수원,2021-06-03 07:00,1042
119,수원,2021-06-03 08:00,2000
119,수원,2021-06-03 09:00,1998
119,수원,2021-06-03 10:00,1978
119,수원,2021-06-03 11:00,1907
119,수원,2021-06-03 12:00,1606
119,수원,2021-06-03 13:00,998
119,수원,2021-06-03 14:00,802
119,수원,2021-06-03 15:00,532
119,수원,2021-06-03 16:00,578
119,수원,2021-06-03 17:00,353
119,수원,2021-06-03 18:00,386
119,수원,2021-06-03 19:00,497
119,수원,2021-06-03 20:00,563
119,수원,2021-06-03 21:00,337
119,수원,2021-06-03 22:00,1714
119,수원,2021-06-03 23:00,1946
119,수원,2021-06-04 00:00,2000
119,수원,2021-06-04 01:00,2000
119,수원,2021-06-04 02:00,1971
119,수원,2021-06-04 03:00,1636
119,수원,2021-06-04 04:00,1161
119,수원,2021-06-04 05:00,1068
119,수원,2021-06-04 06:00,734
119,수원,2021-06-04 07:00,801
119,수원,2021-06-04 08:00,1870
119,수원,2021-06-04 09:00,1621
119,수원,2021-06-04 10:00,1532
119,수원,2021-06-04 11:00,1220
119,수원,2021-06-04 12:00,1667
119,수원,2021-06-04 13:00,2000
119,수원,2021-06-04 14:00,1859
119,수원,2021-06-04 15:00,2000
119,수원,2021-06-04 16:00,1996
119,수원,2021-06-04 17:00,2000
119,수원,2021-06-04 18:00,1997
119,수원,2021-06-04 19:00,2000
119,수원,2021-06-04 20:00,2000
119,수원,2021-06-04 21:00,1985
119,수원,2021-06-04 22:00,1880
119,수원,2021-06-04 23:00,1316
119,수원,2021-06-05 00:00,1071
119,수원,2021-06-05 01:00,976
119,수원,2021-06-05 02:00,1077
119,수원,2021-06-05 03:00,1958
119,수원,2021-06-05 04:00,1894
119,수원,2021-06-05 05:00,1908
119,수원,2021-06-05 06:00,1985
119,수원,2021-06-05 07:00,1833
119,수원,2021-06-05 08:00,1804
119,수원,2021-06-05 09:00,1522
119,수원,2021-06-05 10:00,1360
119,수원,2021-06-05 11:00,1004
119,수원,2021-06-05 12:00,691
119,수원,2021-06-05 13:00,779
119,수원,2021-06-05 14:00,1005
119,수원,2021-06-05 15:00,1404
119,수원,2021-06-05 16:00,1716
119,수원,2021-06-05 17:00,1734
119,수원,2021-06-05 18:00,1800
119,수원,2021-06-05 19:00,1493
119,수원,2021-06-05 20:00,1454
119,수원,2021-06-05 21:00,708
119,수원,2021-06-05 22:00,683
119,수원,2021-06-05 23:00,432
119,수원,2021-06-06 00:00,393
119,수원,2021-06-06 01:00,408
119,수원,2021-06-06 02:00,443
119,수원,2021-06-06 03:00,415
119,수원,2021-06-06 04:00,398
119,수원,2021-06-06 05:00,440
119,수원,2021-06-06 06:00,537
119,수원,2021-06-06 07:00,720
119,수원,2021-06-06 08:00,603
119,수원,2021-06-06 09:00,776
119,수원,2021-06-06 10:00,1336
119,수원,2021-06-06 11:00,1800
119,수원,2021-06-06 12:00,1762
119,수원,2021-06-06 13:00,2005
119,수원,2021-06-06 14:00,1844
119,수원,2021-06-06 15:00,1862
119,수원,2021-06-06 16:00,1851
119,수원,2021-06-06 17:00,1916
119,수원,2021-06-06 18:00,1936
119,수원,2021-06-06 19:00,1994
119,수원,2021-06-06 20:00,1728
119,수원,2021-06-06 21:00,1874
119,수원,2021-06-06 22:00,1670
119,수원,2021-06-06 23:00,1636
119,수원,2021-06-07 00:00,1399
119,수원,2021-06-07 01:00,1762
119,수원,2021-06-07 02:00,1639
119,수원,2021-06-07 03:00,1544
119,수원,2021-06-07 04:00,1530
119,수원,2021-06-07 05:00,1527
119,수원,2021-06-07 06:00,1166
119,수원,2021-06-07 07:00,1960
119,수원,2021-06-07 08:00,1991
119,수원,2021-06-07 09:00,1917
119,수원,2021-06-07 10:00,1986
119,수원,2021-06-07 11:00,1998
119,수원,2021-06-07 12:00,2000
119,수원,2021-06-07 13:00,1970
119,수원,2021-06-07 14:00,1969
119,수원,2021-06-07 15:00,1914
119,수원,2021-06-07 16:00,1967
119,수원,2021-06-07 17:00,1983
119,수원,2021-06-07 18:00,1978
119,수원,2021-06-07 19:00,1957
119,수원,2021-06-07 20:00,1999
119,수원,2021-06-07 21:00,1929
119,수원,2021-06-07 22:00,1471
119,수원,2021-06-07 23:00,1405
119,수원,2021-06-08 00:00,1412
119,수원,2021-06-08 01:00,1079
119,수원,2021-06-08 02:00,956
119,수원,2021-06-08 03:00,1259
119,수원,2021-06-08 04:00,1020
119,수원,2021-06-08 05:00,713
119,수원,2021-06-08 06:00,873
119,수원,2021-06-08 07:00,773
119,수원,2021-06-08 08:00,767
119,수원,2021-06-08 09:00,1054
119,수원,2021-06-08 10:00,1751
119,수원,2021-06-08 11:00,1906
119,수원,2021-06-08 12:00,1574
119,수원,2021-06-08 13:00,1771
119,수원,2021-06-08 14:00,1740
119,수원,2021-06-08 15:00,1462
119,수원,2021-06-08 16:00,1342
119,수원,2021-06-08 17:00,1415
119,수원,2021-06-08 18:00,1262
119,수원,2021-06-08 19:00,1170
119,수원,2021-06-08 20:00,1936
119,수원,2021-06-08 21:00,1950
119,수원,2021-06-08 22:00,2000
119,수원,2021-06-08 23:00,1998
119,수원,2021-06-09 00:00,1742
119,수원,2021-06-09 01:00,1606
119,수원,2021-06-09 02:00,1127
119,수원,2021-06-09 03:00,1020
119,수원,2021-06-09 04:00,911
119,수원,2021-06-09 05:00,755
119,수원,2021-06-09 06:00,796
119,수원,2021-06-09 07:00,749
119,수원,2021-06-09 08:00,2000
119,수원,2021-06-09 09:00,1836
119,수원,2021-06-09 10:00,1626
119,수원,2021-06-09 11:00,1749
119,수원,2021-06-09 12:00,1387
119,수원,2021-06-09 13:00,1808
119,수원,2021-06-09 14:00,1789
119,수원,2021-06-09 15:00,1934
119,수원,2021-06-09 16:00,1881
119,수원,2021-06-09 17:00,1811
119,수원,2021-06-09 18:00,1532
119,수원,2021-06-09 19:00,1375
119,수원,2021-06-09 20:00,1048
119,수원,2021-06-09 21:00,899
119,수원,2021-06-09 22:00,732
119,수원,2021-06-09 23:00,541
119,수원,2021-06-10 00:00,571
119,수원,2021-06-10 01:00,790
119,수원,2021-06-10 02:00,695
119,수원,2021-06-10 03:00,558
119,수원,2021-06-10 04:00,350
119,수원,2021-06-10 05:00,327
119,수원,2021-06-10 06:00,377
119,수원,2021-06-10 07:00,633
119,수원,2021-06-10 08:00,802
119,수원,2021-06-10 09:00,1373
119,수원,2021-06-10 10:00,1953
119,수원,2021-06-10 11:00,1917
119,수원,2021-06-10 12:00,1967
119,수원,2021-06-10 13:00,1982
119,수원,2021-06-10 14:00,1940
119,수원,2021-06-10 15:00,1923
119,수원,2021-06-10 16:00,1989
119,수원,2021-06-10 17:00,1993
119,수원,2021-06-10 18:00,1855
119,수원,2021-06-10 19:00,1008
119,수원,2021-06-10 20:00,1109
119,수원,2021-06-10 21:00,1509
119,수원,2021-06-10 22:00,1832
119,수원,2021-06-10 23:00,858
119,수원,2021-06-11 00:00,701
119,수원,2021-06-11 01:00,721
119,수원,2021-06-11 02:00,1938
119,수원,2021-06-11 03:00,959
119,수원,2021-06-11 04:00,1871
119,수원,2021-06-11 05:00,2000
119,수원,2021-06-11 06:00,1950
119,수원,2021-06-11 07:00,1138
119,수원,2021-06-11 08:00,1957
119,수원,2021-06-11 09:00,1515
119,수원,2021-06-11 10:00,671
119,수원,2021-06-11 11:00,746
119,수원,2021-06-11 12:00,1970
119,수원,2021-06-11 13:00,1947
119,수원,2021-06-11 14:00,1987
119,수원,2021-06-11 15:00,1749
119,수원,2021-06-11 16:00,1840
119,수원,2021-06-11 17:00,1933
119,수원,2021-06-11 18:00,1867
119,수원,2021-06-11 19:00,1655
119,수원,2021-06-11 20:00,1885
119,수원,2021-06-11 21:00,1096
119,수원,2021-06-11 22:00,649
119,수원,2021-06-11 23:00,656
119,수원,2021-06-12 00:00,514
119,수원,2021-06-12 01:00,402
119,수원,2021-06-12 02:00,33
119,수원,2021-06-12 03:00,41
119,수원,2021-06-12 04:00,32
119,수원,2021-06-12 05:00,20
119,수원,2021-06-12 06:00,110
119,수원,2021-06-12 07:00,498
119,수원,2021-06-12 08:00,872
119,수원,2021-06-12 09:00,1603
119,수원,2021-06-12 10:00,1811
119,수원,2021-06-12 11:00,1992
119,수원,2021-06-12 12:00,1966
119,수원,2021-06-12 13:00,1983
119,수원,2021-06-12 14:00,1414
119,수원,2021-06-12 15:00,1373
119,수원,2021-06-12 16:00,1634
119,수원,2021-06-12 17:00,1924
119,수원,2021-06-12 18:00,1997
119,수원,2021-06-12 19:00,2000
119,수원,2021-06-12 20:00,2003
119,수원,2021-06-12 21:00,1868
119,수원,2021-06-12 22:00,1343
119,수원,2021-06-12 23:00,1481
119,수원,2021-06-13 00:00,678
119,수원,2021-06-13 01:00,691
119,수원,2021-06-13 02:00,678
119,수원,2021-06-13 03:00,529
119,수원,2021-06-13 04:00,525
119,수원,2021-06-13 05:00,739
119,수원,2021-06-13 06:00,575
119,수원,2021-06-13 07:00,584
119,수원,2021-06-13 08:00,555
119,수원,2021-06-13 09:00,982
119,수원,2021-06-13 10:00,845
119,수원,2021-06-13 11:00,1455
119,수원,2021-06-13 12:00,1221
119,수원,2021-06-13 13:00,1579
119,수원,2021-06-13 14:00,1528
119,수원,2021-06-13 15:00,1492
119,수원,2021-06-13 16:00,1929
119,수원,2021-06-13 17:00,1912
119,수원,2021-06-13 18:00,2000
119,수원,2021-06-13 19:00,2000
119,수원,2021-06-13 20:00,2065
119,수원,2021-06-13 21:00,2000
119,수원,2021-06-13 22:00,621
119,수원,2021-06-13 23:00,235
119,수원,2021-06-14 00:00,734
119,수원,2021-06-14 01:00,242
119,수원,2021-06-14 02:00,157
119,수원,2021-06-14 03:00,215
119,수원,2021-06-14 04:00,66
119,수원,2021-06-14 05:00,152
119,수원,2021-06-14 06:00,406
119,수원,2021-06-14 07:00,372
119,수원,2021-06-14 08:00,873
119,수원,2021-06-14 09:00,1797
119,수원,2021-06-14 10:00,1300
119,수원,2021-06-14 11:00,1320
119,수원,2021-06-14 12:00,1200
119,수원,2021-06-14 13:00,1050
119,수원,2021-06-14 14:00,750
119,수원,2021-06-14 15:00,613
119,수원,2021-06-14 16:00,725
119,수원,2021-06-14 17:00,719
119,수원,2021-06-14 18:00,1194
119,수원,2021-06-14 19:00,1484
119,수원,2021-06-14 20:00,1309
119,수원,2021-06-14 21:00,1922
119,수원,2021-06-14 22:00,1452
119,수원,2021-06-14 23:00,1705
119,수원,2021-06-15 00:00,1113
119,수원,2021-06-15 01:00,749
119,수원,2021-06-15 02:00,594
119,수원,2021-06-15 03:00,580
119,수원,2021-06-15 04:00,563
119,수원,2021-06-15 05:00,769
119,수원,2021-06-15 06:00,618
119,수원,2021-06-15 07:00,1731
119,수원,2021-06-15 08:00,1124
119,수원,2021-06-15 09:00,682
119,수원,2021-06-15 10:00,1418
119,수원,2021-06-15 11:00,1537
119,수원,2021-06-15 12:00,1215
119,수원,2021-06-15 13:00,1304
119,수원,2021-06-15 14:00,1545
119,수원,2021-06-15 15:00,1712
119,수원,2021-06-15 16:00,1739
119,수원,2021-06-15 17:00,1920
119,수원,2021-06-15 18:00,1874
119,수원,2021-06-15 19:00,1889
119,수원,2021-06-15 20:00,2000
119,수원,2021-06-15 21:00,1958
119,수원,2021-06-15 22:00,1991
119,수원,2021-06-15 23:00,2000
119,수원,2021-06-16 00:00,2000
119,수원,2021-06-16 01:00,2000
119,수원,2021-06-16 02:00,2000
119,수원,2021-06-16 03:00,2000
119,수원,2021-06-16 04:00,2000
119,수원,2021-06-16 05:00,2000
119,수원,2021-06-16 06:00,2000
119,수원,2021-06-16 07:00,2000
119,수원,2021-06-16 08:00,2000
119,수원,2021-06-16 09:00,2000
119,수원,2021-06-16 10:00,2000
119,수원,2021-06-16 11:00,2000
119,수원,2021-06-16 12:00,2000
119,수원,2021-06-16 13:00,2000
119,수원,2021-06-16 14:00,2000
119,수원,2021-06-16 15:00,2000
119,수원,2021-06-16 16:00,2000
119,수원,2021-06-16 17:00,2000
119,수원,2021-06-16 18:00,2000
119,수원,2021-06-16 19:00,2000
119,수원,2021-06-16 20:00,2026
119,수원,2021-06-16 21:00,2000
119,수원,2021-06-16 22:00,1995
119,수원,2021-06-16 23:00,2000
119,수원,2021-06-17 00:00,2000
119,수원,2021-06-17 01:00,1996
119,수원,2021-06-17 02:00,2000
119,수원,2021-06-17 03:00,2000
119,수원,2021-06-17 04:00,2000
119,수원,2021-06-17 05:00,2000
119,수원,2021-06-17 06:00,2000
119,수원,2021-06-17 07:00,2000
119,수원,2021-06-17 08:00,2000
119,수원,2021-06-17 09:00,1998
119,수원,2021-06-17 10:00,2000
119,수원,2021-06-17 11:00,1993
119,수원,2021-06-17 12:00,1995
119,수원,2021-06-17 13:00,1930
119,수원,2021-06-17 14:00,1706
119,수원,2021-06-17 15:00,1870
119,수원,2021-06-17 16:00,1998
119,수원,2021-06-17 17:00,1906
119,수원,2021-06-17 18:00,1763
119,수원,2021-06-17 19:00,1949
119,수원,2021-06-17 20:00,1536
119,수원,2021-06-17 21:00,1039
119,수원,2021-06-17 22:00,1328
119,수원,2021-06-17 23:00,1685
119,수원,2021-06-18 00:00,751
119,수원,2021-06-18 01:00,572
119,수원,2021-06-18 02:00,465
119,수원,2021-06-18 03:00,739
119,수원,2021-06-18 04:00,315
119,수원,2021-06-18 05:00,358
119,수원,2021-06-18 06:00,443
119,수원,2021-06-18 07:00,422
119,수원,2021-06-18 08:00,1029
119,수원,2021-06-18 09:00,734
119,수원,2021-06-18 10:00,280
119,수원,2021-06-18 11:00,341
119,수원,2021-06-18 12:00,329
119,수원,2021-06-18 13:00,1813
119,수원,2021-06-18 14:00,1514
119,수원,2021-06-18 15:00,694
119,수원,2021-06-18 16:00,793
119,수원,2021-06-18 17:00,852
119,수원,2021-06-18 18:00,1088
119,수원,2021-06-18 19:00,1234
119,수원,2021-06-18 20:00,1227
119,수원,2021-06-18 21:00,1113
119,수원,2021-06-18 22:00,758
119,수원,2021-06-18 23:00,557
119,수원,2021-06-19 00:00,304
119,수원,2021-06-19 01:00,332
119,수원,2021-06-19 02:00,348
119,수원,2021-06-19 03:00,332
119,수원,2021-06-19 04:00,280
119,수원,2021-06-19 05:00,214
119,수원,2021-06-19 06:00,366
119,수원,2021-06-19 07:00,381
119,수원,2021-06-19 08:00,585
119,수원,2021-06-19 09:00,516
119,수원,2021-06-19 10:00,602
119,수원,2021-06-19 11:00,603
119,수원,2021-06-19 12:00,791
119,수원,2021-06-19 13:00,774
119,수원,2021-06-19 14:00,551
119,수원,2021-06-19 15:00,673
119,수원,2021-06-19 16:00,928
119,수원,2021-06-19 17:00,862
119,수원,2021-06-19 18:00,859
119,수원,2021-06-19 19:00,809
119,수원,2021-06-19 20:00,725
119,수원,2021-06-19 21:00,597
119,수원,2021-06-19 22:00,651
119,수원,2021-06-19 23:00,574
119,수원,2021-06-20 00:00,456
119,수원,2021-06-20 01:00,501
119,수원,2021-06-20 02:00,379
119,수원,2021-06-20 03:00,286
119,수원,2021-06-20 04:00,235
119,수원,2021-06-20 05:00,280
119,수원,2021-06-20 06:00,331
119,수원,2021-06-20 07:00,303
119,수원,2021-06-20 08:00,948
119,수원,2021-06-20 09:00,932
119,수원,2021-06-20 10:00,1294
119,수원,2021-06-20 11:00,1020
119,수원,2021-06-20 12:00,1543
119,수원,2021-06-20 13:00,1512
119,수원,2021-06-20 14:00,1974
119,수원,2021-06-20 15:00,1660
119,수원,2021-06-20 16:00,870
119,수원,2021-06-20 17:00,848
119,수원,2021-06-20 18:00,836
119,수원,2021-06-20 19:00,707
119,수원,2021-06-20 20:00,520
119,수원,2021-06-20 21:00,564
119,수원,2021-06-20 22:00,390
119,수원,2021-06-20 23:00,309
119,수원,2021-06-21 00:00,408
119,수원,2021-06-21 01:00,318
119,수원,2021-06-21 02:00,340
119,수원,2021-06-21 03:00,298
119,수원,2021-06-21 04:00,380
119,수원,2021-06-21 05:00,295
119,수원,2021-06-21 06:00,450
119,수원,2021-06-21 07:00,609
119,수원,2021-06-21 08:00,704
119,수원,2021-06-21 09:00,544
119,수원,2021-06-21 10:00,1006
119,수원,2021-06-21 11:00,870
119,수원,2021-06-21 12:00,1010
119,수원,2021-06-21 13:00,1227
119,수원,2021-06-21 14:00,1468
119,수원,2021-06-21 15:00,2000
119,수원,2021-06-21 16:00,1991
119,수원,2021-06-21 17:00,2000
119,수원,2021-06-21 18:00,2000
119,수원,2021-06-21 19:00,2000
119,수원,2021-06-21 20:00,1950
119,수원,2021-06-21 21:00,2000
119,수원,2021-06-21 22:00,1001
119,수원,2021-06-21 23:00,1322
119,수원,2021-06-22 00:00,1477
119,수원,2021-06-22 01:00,784
119,수원,2021-06-22 02:00,535
119,수원,2021-06-22 03:00,1626
119,수원,2021-06-22 04:00,874
119,수원,2021-06-22 05:00,798
119,수원,2021-06-22 06:00,839
119,수원,2021-06-22 07:00,1706
119,수원,2021-06-22 08:00,1945
119,수원,2021-06-22 09:00,1949
119,수원,2021-06-22 10:00,1945
119,수원,2021-06-22 11:00,1955
119,수원,2021-06-22 12:00,1877
119,수원,2021-06-22 13:00,1867
119,수원,2021-06-22 14:00,1997
119,수원,2021-06-22 15:00,1930
119,수원,2021-06-22 16:00,2026
119,수원,2021-06-22 17:00,1983
119,수원,2021-06-22 18:00,1997
119,수원,2021-06-22 19:00,1999
119,수원,2021-06-22 20:00,2000
119,수원,2021-06-22 21:00,2000
119,수원,2021-06-22 22:00,2000
119,수원,2021-06-22 23:00,2000
119,수원,2021-06-23 00:00,2000
119,수원,2021-06-23 01:00,2000
119,수원,2021-06-23 02:00,2000
119,수원,2021-06-23 03:00,2000
119,수원,2021-06-23 04:00,2000
119,수원,2021-06-23 05:00,2000
119,수원,2021-06-23 06:00,2000
119,수원,2021-06-23 07:00,2000
119,수원,2021-06-23 08:00,2000
119,수원,2021-06-23 09:00,2068
119,수원,2021-06-23 10:00,1995
119,수원,2021-06-23 11:00,1939
119,수원,2021-06-23 12:00,1850
119,수원,2021-06-23 13:00,1943
119,수원,2021-06-23 14:00,1744
119,수원,2021-06-23 15:00,1483
119,수원,2021-06-23 16:00,1810
119,수원,2021-06-23 17:00,890
119,수원,2021-06-23 18:00,1042
119,수원,2021-06-23 19:00,1438
119,수원,2021-06-23 20:00,1648
119,수원,2021-06-23 21:00,1787
119,수원,2021-06-23 22:00,1809
119,수원,2021-06-23 23:00,1997
119,수원,2021-06-24 00:00,1344
119,수원,2021-06-24 01:00,1120
119,수원,2021-06-24 02:00,1038
119,수원,2021-06-24 03:00,888
119,수원,2021-06-24 04:00,950
119,수원,2021-06-24 05:00,1012
119,수원,2021-06-24 06:00,1132
119,수원,2021-06-24 07:00,1084
119,수원,2021-06-24 08:00,1344
119,수원,2021-06-24 09:00,1037
119,수원,2021-06-24 10:00,1083
119,수원,2021-06-24 11:00,1378
119,수원,2021-06-24 12:00,1472
119,수원,2021-06-24 13:00,1577
119,수원,2021-06-24 14:00,1798
119,수원,2021-06-24 15:00,1744
119,수원,2021-06-24 16:00,1100
119,수원,2021-06-24 17:00,653
119,수원,2021-06-24 18:00,627
119,수원,2021-06-24 19:00,612
119,수원,2021-06-24 20:00,684
119,수원,2021-06-24 21:00,717
119,수원,2021-06-24 22:00,683
119,수원,2021-06-24 23:00,446
119,수원,2021-06-25 00:00,524
119,수원,2021-06-25 01:00,419
119,수원,2021-06-25 02:00,391
119,수원,2021-06-25 03:00,383
119,수원,2021-06-25 04:00,393
119,수원,2021-06-25 05:00,375
119,수원,2021-06-25 06:00,388
119,수원,2021-06-25 07:00,302
119,수원,2021-06-25 08:00,293
119,수원,2021-06-25 09:00,346
119,수원,2021-06-25 10:00,668
119,수원,2021-06-25 11:00,669
119,수원,2021-06-25 12:00,1161
119,수원,2021-06-25 13:00,1673
119,수원,2021-06-25 14:00,1960
119,수원,2021-06-25 15:00,1785
119,수원,2021-06-25 16:00,1819
119,수원,2021-06-25 17:00,1907
119,수원,2021-06-25 18:00,1931
119,수원,2021-06-25 19:00,1984
119,수원,2021-06-25 20:00,1978
119,수원,2021-06-25 21:00,1538
119,수원,2021-06-25 22:00,1375
119,수원,2021-06-25 23:00,1243
119,수원,2021-06-26 00:00,1118
119,수원,2021-06-26 01:00,909
119,수원,2021-06-26 02:00,883
119,수원,2021-06-26 03:00,596
119,수원,2021-06-26 04:00,391
119,수원,2021-06-26 05:00,366
119,수원,2021-06-26 06:00,867
119,수원,2021-06-26 07:00,556
119,수원,2021-06-26 08:00,1013
119,수원,2021-06-26 09:00,1506
119,수원,2021-06-26 10:00,1552
119,수원,2021-06-26 11:00,2000
119,수원,2021-06-26 12:00,2000
119,수원,2021-06-26 13:00,1958
119,수원,2021-06-26 14:00,1885
119,수원,2021-06-26 15:00,1898
119,수원,2021-06-26 16:00,1942
119,수원,2021-06-26 17:00,1996
119,수원,2021-06-26 18:00,2000
119,수원,2021-06-26 19:00,2000
119,수원,2021-06-26 20:00,2000
119,수원,2021-06-26 21:00,2000
119,수원,2021-06-26 22:00,2000
119,수원,2021-06-26 23:00,1996
119,수원,2021-06-27 00:00,2026
119,수원,2021-06-27 01:00,2000
119,수원,2021-06-27 02:00,1999
119,수원,2021-06-27 03:00,1984
119,수원,2021-06-27 04:00,2000
119,수원,2021-06-27 05:00,1937
119,수원,2021-06-27 06:00,1862
119,수원,2021-06-27 07:00,1885
119,수원,2021-06-27 08:00,1856
119,수원,2021-06-27 09:00,1828
119,수원,2021-06-27 10:00,1831
119,수원,2021-06-27 11:00,1854
119,수원,2021-06-27 12:00,1967
119,수원,2021-06-27 13:00,1998
119,수원,2021-06-27 14:00,1954
119,수원,2021-06-27 15:00,1957
119,수원,2021-06-27 16:00,1997
119,수원,2021-06-27 17:00,2000
119,수원,2021-06-27 18:00,1741
119,수원,2021-06-27 19:00,1554
119,수원,2021-06-27 20:00,1672
119,수원,2021-06-27 21:00,1900
119,수원,2021-06-27 22:00,1996
119,수원,2021-06-27 23:00,1822
119,수원,2021-06-28 00:00,1983
119,수원,2021-06-28 01:00,2000
119,수원,2021-06-28 02:00,1989
119,수원,2021-06-28 03:00,2005
119,수원,2021-06-28 04:00,1727
119,수원,2021-06-28 05:00,1775
119,수원,2021-06-28 06:00,1619
119,수원,2021-06-28 07:00,1743
119,수원,2021-06-28 08:00,1071
119,수원,2021-06-28 09:00,1327
119,수원,2021-06-28 10:00,1115
119,수원,2021-06-28 11:00,1153
119,수원,2021-06-28 12:00,1105
119,수원,2021-06-28 13:00,1644
119,수원,2021-06-28 14:00,1787
119,수원,2021-06-28 15:00,2055
119,수원,2021-06-28 16:00,1877
119,수원,2021-06-28 17:00,1892
119,수원,2021-06-28 18:00,2000
119,수원,2021-06-28 19:00,1961
119,수원,2021-06-28 20:00,1917
119,수원,2021-06-28 21:00,1261
119,수원,2021-06-28 22:00,1149
119,수원,2021-06-28 23:00,1190
119,수원,2021-06-29 00:00,1001
119,수원,2021-06-29 01:00,1000
119,수원,2021-06-29 02:00,966
119,수원,2021-06-29 03:00,921
119,수원,2021-06-29 04:00,930
119,수원,2021-06-29 05:00,852
119,수원,2021-06-29 06:00,944
119,수원,2021-06-29 07:00,1114
119,수원,2021-06-29 08:00,1354
119,수원,2021-06-29 09:00,1710
119,수원,2021-06-29 10:00,1505
119,수원,2021-06-29 11:00,1193
119,수원,2021-06-29 12:00,1117
119,수원,2021-06-29 13:00,1112
119,수원,2021-06-29 14:00,1213
119,수원,2021-06-29 15:00,536
119,수원,2021-06-29 16:00,506
119,수원,2021-06-29 17:00,563
119,수원,2021-06-29 18:00,673
119,수원,2021-06-29 19:00,632
119,수원,2021-06-29 20:00,637
119,수원,2021-06-29 21:00,535
119,수원,2021-06-29 22:00,723
119,수원,2021-06-29 23:00,713
119,수원,2021-06-30 00:00,612
119,수원,2021-06-30 01:00,846
119,수원,2021-06-30 02:00,475
119,수원,2021-06-30 03:00,513
119,수원,2021-06-30 04:00,552
119,수원,2021-06-30 05:00,649
119,수원,2021-06-30 06:00,552
119,수원,2021-06-30 07:00,562
119,수원,2021-06-30 08:00,700
119,수원,2021-06-30 09:00,678
119,수원,2021-06-30 10:00,618
119,수원,2021-06-30 11:00,923
119,수원,2021-06-30 12:00,506
119,수원,2021-06-30 13:00,834
119,수원,2021-06-30 14:00,790
119,수원,2021-06-30 15:00,825
119,수원,2021-06-30 16:00,708
119,수원,2021-06-30 17:00,765
119,수원,2021-06-30 18:00,741
119,수원,2021-06-30 19:00,850
119,수원,2021-06-30 20:00,1191
119,수원,2021-06-30 21:00,1045
119,수원,2021-06-30 22:00,1223
119,수원,2021-06-30 23:00,563
119,수원,2021-07-01 00:00,595
119,수원,2021-07-01 01:00,594
119,수원,2021-07-01 02:00,470
119,수원,2021-07-01 03:00,548
119,수원,2021-07-01 04:00,280
119,수원,2021-07-01 05:00,380
119,수원,2021-07-01 06:00,382
119,수원,2021-07-01 07:00,534
119,수원,2021-07-01 08:00,779
119,수원,2021-07-01 09:00,899
119,수원,2021-07-01 10:00,910
119,수원,2021-07-01 11:00,877
119,수원,2021-07-01 12:00,914
