날짜,시간,요일,기온,강수량,적설,시정,시도,시군구,업종,주문건수
03-03,17,화요일,8.6,0.0,0.0,1079,경기도,안산시 상록구,음식,34
03-03,18,화요일,6.4,0.0,0.0,1096,경기도,안산시 상록구,음식,93
03-03,19,화요일,5.1,0.0,0.0,838,경기도,안산시 상록구,음식,121
03-03,20,화요일,4.5,0.0,0.0,950,경기도,안산시 상록구,음식,97
03-03,21,화요일,3.8,0.0,0.0,1118,경기도,안산시 상록구,음식,61
03-03,22,화요일,3.2,0.0,0.0,1610,경기도,안산시 상록구,음식,48
03-03,23,화요일,3.0,0.0,0.0,1621,경기도,안산시 상록구,음식,40
03-04,0,수요일,2.9,0.0,0.0,1517,경기도,안산시 상록구,음식,6
03-04,1,수요일,3.2,0.0,0.0,1689,경기도,안산시 상록구,음식,8
03-04,2,수요일,3.6,0.0,0.0,1561,경기도,안산시 상록구,음식,7
03-04,10,수요일,4.3,0.0,0.0,1386,경기도,안산시 상록구,음식,10
03-04,11,수요일,4.4,0.0,0.0,1309,경기도,안산시 상록구,음식,43
03-04,12,수요일,4.4,0.0,0.0,1294,경기도,안산시 상록구,음식,63
03-04,13,수요일,5.0,0.0,0.0,1665,경기도,안산시 상록구,음식,61
03-04,14,수요일,4.2,0.0,0.0,1375,경기도,안산시 상록구,음식,40
03-04,15,수요일,3.2,0.0,0.0,1425,경기도,안산시 상록구,음식,36
03-04,16,수요일,3.2,0.0,0.0,1412,경기도,안산시 상록구,음식,44
03-04,17,수요일,2.2,0.0,0.0,1062,경기도,안산시 상록구,음식,60
03-04,18,수요일,1.8,0.0,0.0,1105,경기도,안산시 상록구,음식,123
03-04,19,수요일,1.2,0.0,0.0,1421,경기도,안산시 상록구,음식,125
03-04,20,수요일,0.7,0.0,0.0,1485,경기도,안산시 상록구,음식,84
03-04,21,수요일,0.3,0.0,0.0,1282,경기도,안산시 상록구,음식,70
03-04,22,수요일,0.0,0.0,0.0,1315,경기도,안산시 상록구,음식,53
03-04,23,수요일,-0.1,0.0,0.0,1235,경기도,안산시 상록구,음식,36
03-05,0,목요일,-0.8,0.0,0.0,1162,경기도,안산시 상록구,음식,20
03-05,1,목요일,-1.3,0.0,0.0,1198,경기도,안산시 상록구,음식,18
03-05,2,목요일,-1.2,0.0,0.0,1102,경기도,안산시 상록구,음식,19
03-05,10,목요일,0.7,0.0,0.0,1686,경기도,안산시 상록구,음식,10
03-05,11,목요일,2.3,0.0,0.0,1897,경기도,안산시 상록구,음식,52
03-05,12,목요일,3.6,0.0,0.0,1930,경기도,안산시 상록구,음식,57
03-05,13,목요일,4.3,0.0,0.0,1893,경기도,안산시 상록구,음식,38
03-05,14,목요일,5.0,0.0,0.0,1930,경기도,안산시 상록구,음식,41
03-05,15,목요일,5.3,0.0,0.0,1872,경기도,안산시 상록구,음식,48
03-05,16,목요일,4.9,0.0,0.0,1982,경기도,안산시 상록구,음식,40
03-05,17,목요일,4.6,0.0,0.0,1827,경기도,안산시 상록구,음식,42
03-05,18,목요일,3.6,0.0,0.0,1992,경기도,안산시 상록구,음식,125
03-05,19,목요일,2.3,0.0,0.0,2000,경기도,안산시 상록구,음식,122
03-05,20,목요일,1.9,0.0,0.0,2000,경기도,안산시 상록구,음식,112
03-05,21,목요일,1.2,0.0,0.0,2000,경기도,안산시 상록구,음식,84
03-05,22,목요일,0.4,0.0,0.0,2000,경기도,안산시 상록구,음식,61
03-05,23,목요일,-0.1,0.0,0.0,2025,경기도,안산시 상록구,음식,52
03-06,0,금요일,-0.8,0.0,0.0,1764,경기도,안산시 상록구,음식,14
03-06,1,금요일,-1.1,0.0,0.0,1649,경기도,안산시 상록구,음식,14
03-06,2,금요일,-1.9,0.0,0.0,1359,경기도,안산시 상록구,음식,8
03-06,10,금요일,2.7,0.0,0.0,1666,경기도,안산시 상록구,음식,10
03-06,11,금요일,4.8,0.0,0.0,1892,경기도,안산시 상록구,음식,38
03-06,12,금요일,6.0,0.0,0.0,1936,경기도,안산시 상록구,음식,47
03-06,13,금요일,6.6,0.0,0.0,1998,경기도,안산시 상록구,음식,38
03-06,14,금요일,8.7,0.0,0.0,2022,경기도,안산시 상록구,음식,29
03-06,15,금요일,9.9,0.0,0.0,1999,경기도,안산시 상록구,음식,35
03-06,16,금요일,10.2,0.0,0.0,1885,경기도,안산시 상록구,음식,40
03-06,17,금요일,8.8,0.0,0.0,1988,경기도,안산시 상록구,음식,48
03-06,18,금요일,7.4,0.0,0.0,1996,경기도,안산시 상록구,음식,109
03-06,19,금요일,5.4,0.0,0.0,2047,경기도,안산시 상록구,음식,121
03-06,20,금요일,4.5,0.0,0.0,1688,경기도,안산시 상록구,음식,105
03-06,21,금요일,3.6,0.0,0.0,1552,경기도,안산시 상록구,음식,87
03-06,22,금요일,3.0,0.0,0.0,1863,경기도,안산시 상록구,음식,52
03-06,23,금요일,2.0,0.0,0.0,1632,경기도,안산시 상록구,음식,53
03-07,0,토요일,1.4,0.0,0.0,1431,경기도,안산시 상록구,음식,21
03-07,1,토요일,1.8,0.0,0.0,1304,경기도,안산시 상록구,음식,9
03-07,2,토요일,0.7,0.0,0.0,1108,경기도,안산시 상록구,음식,10
03-07,10,토요일,7.2,0.0,0.0,1740,경기도,안산시 상록구,음식,13
03-07,11,토요일,9.1,0.0,0.0,1591,경기도,안산시 상록구,음식,68
03-07,12,토요일,9.8,0.0,0.0,1722,경기도,안산시 상록구,음식,78
03-07,13,토요일,10.7,0.0,0.0,1902,경기도,안산시 상록구,음식,71
03-07,14,토요일,11.8,0.0,0.0,1854,경기도,안산시 상록구,음식,47
03-07,15,토요일,12.2,0.0,0.0,1984,경기도,안산시 상록구,음식,48
03-07,16,토요일,11.5,0.0,0.0,1989,경기도,안산시 상록구,음식,71
03-07,17,토요일,11.1,0.0,0.0,1698,경기도,안산시 상록구,음식,72
03-07,18,토요일,9.4,0.0,0.0,1670,경기도,안산시 상록구,음식,141
03-07,19,토요일,7.0,0.0,0.0,1126,경기도,안산시 상록구,음식,134
03-07,20,토요일,5.6,0.0,0.0,1107,경기도,안산시 상록구,음식,111
03-07,21,토요일,5.1,0.0,0.0,1319,경기도,안산시 상록구,음식,101
03-07,22,토요일,3.5,0.0,0.0,1114,경기도,안산시 상록구,음식,68
03-07,23,토요일,3.3,0.0,0.0,1079,경기도,안산시 상록구,음식,51
03-08,0,일요일,2.8,0.0,0.0,788,경기도,안산시 상록구,음식,26
03-08,1,일요일,1.7,0.0,0.0,969,경기도,안산시 상록구,음식,17
03-08,2,일요일,1.8,0.0,0.0,1475,경기도,안산시 상록구,음식,14
03-08,10,일요일,7.6,0.0,0.0,668,경기도,안산시 상록구,음식,18
03-08,11,일요일,10.5,0.0,0.0,854,경기도,안산시 상록구,음식,70
03-08,12,일요일,12.9,0.0,0.0,1098,경기도,안산시 상록구,음식,77
03-08,13,일요일,14.0,0.0,0.0,1239,경기도,안산시 상록구,음식,78
03-08,14,일요일,14.8,0.0,0.0,1756,경기도,안산시 상록구,음식,79
03-08,15,일요일,16.5,0.0,0.0,1912,경기도,안산시 상록구,음식,66
03-08,16,일요일,16.6,0.0,0.0,1947,경기도,안산시 상록구,음식,70
03-08,17,일요일,14.7,0.0,0.0,817,경기도,안산시 상록구,음식,83
03-08,18,일요일,13.0,0.0,0.0,951,경기도,안산시 상록구,음식,140
03-08,19,일요일,10.2,0.0,0.0,1010,경기도,안산시 상록구,음식,130
03-08,20,일요일,8.8,0.0,0.0,619,경기도,안산시 상록구,음식,102
03-08,21,일요일,7.1,0.0,0.0,833,경기도,안산시 상록구,음식,90
03-08,22,일요일,6.2,0.0,0.0,825,경기도,안산시 상록구,음식,47
03-08,23,일요일,5.2,0.0,0.0,1331,경기도,안산시 상록구,음식,42
03-09,0,월요일,4.4,0.0,0.0,700,경기도,안산시 상록구,음식,23
03-09,1,월요일,4.5,0.0,0.0,613,경기도,안산시 상록구,음식,21
03-09,2,월요일,3.3,0.0,0.0,620,경기도,안산시 상록구,음식,12
03-09,3,월요일,2.8,0.0,0.0,565,경기도,안산시 상록구,음식,1
03-09,10,월요일,10.1,0.0,0.0,533,경기도,안산시 상록구,음식,22
03-09,11,월요일,12.7,0.0,0.0,624,경기도,안산시 상록구,음식,37
03-09,12,월요일,14.3,0.0,0.0,638,경기도,안산시 상록구,음식,69
03-09,13,월요일,15.9,0.0,0.0,819,경기도,안산시 상록구,음식,47
03-09,14,월요일,16.2,0.0,0.0,1137,경기도,안산시 상록구,음식,34
03-09,15,월요일,15.9,0.0,0.0,1056,경기도,안산시 상록구,음식,31
03-09,16,월요일,15.5,0.0,0.0,1602,경기도,안산시 상록구,음식,30
03-09,17,월요일,13.3,0.0,0.0,606,경기도,안산시 상록구,음식,49
03-09,18,월요일,12.8,0.0,0.0,1045,경기도,안산시 상록구,음식,80
03-09,19,월요일,12.7,0.0,0.0,1188,경기도,안산시 상록구,음식,98
03-09,20,월요일,11.6,0.0,0.0,1406,경기도,안산시 상록구,음식,56
03-09,21,월요일,11.9,0.0,0.0,1498,경기도,안산시 상록구,음식,54
03-09,22,월요일,10.7,0.0,0.0,1937,경기도,안산시 상록구,음식,36
03-09,23,월요일,10.1,0.0,0.0,1172,경기도,안산시 상록구,음식,28
03-10,0,화요일,8.6,0.2,0.0,945,경기도,안산시 상록구,음식,17
03-10,1,화요일,7.6,0.0,0.0,700,경기도,안산시 상록구,음식,17
03-10,2,화요일,7.5,0.0,0.0,906,경기도,안산시 상록구,음식,16
03-10,10,화요일,7.5,0.0,0.0,748,경기도,안산시 상록구,음식,20
03-10,11,화요일,7.7,0.0,0.0,1118,경기도,안산시 상록구,음식,43
03-10,12,화요일,8.0,3.1,0.0,1065,경기도,안산시 상록구,음식,57
03-10,13,화요일,7.4,0.0,0.0,1481,경기도,안산시 상록구,음식,47
03-10,14,화요일,7.9,0.0,0.0,1703,경기도,안산시 상록구,음식,39
03-10,15,화요일,7.1,0.2,0.0,1100,경기도,안산시 상록구,음식,45
03-10,16,화요일,7.1,0.0,0.0,2035,경기도,안산시 상록구,음식,21
03-10,17,화요일,7.0,0.0,0.0,875,경기도,안산시 상록구,음식,60
03-10,18,화요일,6.9,0.0,0.0,800,경기도,안산시 상록구,음식,97
03-10,19,화요일,6.9,0.0,0.0,1326,경기도,안산시 상록구,음식,110
03-10,20,화요일,6.2,0.0,0.0,1973,경기도,안산시 상록구,음식,97
03-10,21,화요일,5.6,0.0,0.0,2000,경기도,안산시 상록구,음식,86
03-10,22,화요일,5.0,0.0,0.0,2000,경기도,안산시 상록구,음식,59
03-10,23,화요일,4.4,0.0,0.0,2000,경기도,안산시 상록구,음식,35
03-11,0,수요일,3.9,0.0,0.0,1965,경기도,안산시 상록구,음식,20
03-11,1,수요일,3.9,0.0,0.0,1930,경기도,안산시 상록구,음식,12
03-11,2,수요일,2.9,0.0,0.0,1677,경기도,안산시 상록구,음식,10
03-11,10,수요일,4.2,0.0,0.0,1994,경기도,안산시 상록구,음식,5
03-11,11,수요일,5.2,0.0,0.0,2013,경기도,안산시 상록구,음식,37
03-11,12,수요일,5.7,0.0,0.0,1948,경기도,안산시 상록구,음식,56
03-11,13,수요일,6.4,0.0,0.0,2000,경기도,안산시 상록구,음식,58
03-11,14,수요일,6.5,0.0,0.0,2000,경기도,안산시 상록구,음식,34
03-11,15,수요일,6.6,0.0,0.0,2000,경기도,안산시 상록구,음식,32
03-11,16,수요일,6.9,0.0,0.0,2015,경기도,안산시 상록구,음식,25
03-11,17,수요일,6.2,0.0,0.0,1950,경기도,안산시 상록구,음식,53
03-11,18,수요일,5.9,0.0,0.0,2000,경기도,안산시 상록구,음식,103
03-11,19,수요일,4.3,0.0,0.0,1961,경기도,안산시 상록구,음식,133
03-11,20,수요일,3.7,0.0,0.0,1984,경기도,안산시 상록구,음식,96
03-11,21,수요일,2.7,0.0,0.0,1674,경기도,안산시 상록구,음식,71
03-11,22,수요일,2.3,0.0,0.0,2000,경기도,안산시 상록구,음식,69
03-11,23,수요일,1.9,0.0,0.0,2000,경기도,안산시 상록구,음식,35
03-12,0,목요일,0.9,0.0,0.0,2000,경기도,안산시 상록구,음식,21
03-12,1,목요일,0.8,0.0,0.0,1948,경기도,안산시 상록구,음식,15
03-12,2,목요일,0.8,0.0,0.0,1996,경기도,안산시 상록구,음식,4
03-12,10,목요일,6.9,0.0,0.0,1937,경기도,안산시 상록구,음식,18
03-12,11,목요일,8.3,0.0,0.0,1999,경기도,안산시 상록구,음식,40
03-12,12,목요일,10.0,0.0,0.0,1991,경기도,안산시 상록구,음식,60
03-12,13,목요일,11.5,0.0,0.0,2000,경기도,안산시 상록구,음식,38
03-12,14,목요일,12.6,0.0,0.0,2000,경기도,안산시 상록구,음식,30
03-12,15,목요일,13.9,0.0,0.0,1996,경기도,안산시 상록구,음식,26
03-12,16,목요일,13.4,0.0,0.0,2000,경기도,안산시 상록구,음식,32
03-12,17,목요일,11.8,0.0,0.0,2000,경기도,안산시 상록구,음식,58
03-12,18,목요일,10.4,0.0,0.0,2000,경기도,안산시 상록구,음식,89
03-12,19,목요일,8.7,0.0,0.0,2000,경기도,안산시 상록구,음식,119
03-12,20,목요일,8.3,0.0,0.0,2000,경기도,안산시 상록구,음식,83
03-12,21,목요일,6.8,0.0,0.0,1868,경기도,안산시 상록구,음식,69
03-12,22,목요일,6.5,0.0,0.0,2003,경기도,안산시 상록구,음식,50
03-12,23,목요일,6.3,0.0,0.0,1955,경기도,안산시 상록구,음식,33
03-13,0,금요일,6.1,0.0,0.0,1808,경기도,안산시 상록구,음식,11
03-13,1,금요일,6.6,0.0,0.0,1915,경기도,안산시 상록구,음식,16
03-13,2,금요일,6.9,0.0,0.0,1620,경기도,안산시 상록구,음식,13
03-13,10,금요일,6.2,0.0,0.0,1982,경기도,안산시 상록구,음식,12
03-13,11,금요일,7.7,0.0,0.0,2000,경기도,안산시 상록구,음식,46
03-13,12,금요일,8.6,0.0,0.0,2000,경기도,안산시 상록구,음식,59
03-13,13,금요일,9.6,0.0,0.0,1999,경기도,안산시 상록구,음식,35
03-13,14,금요일,8.9,0.0,0.0,2000,경기도,안산시 상록구,음식,47
03-13,15,금요일,8.4,0.0,0.0,2000,경기도,안산시 상록구,음식,37
03-13,16,금요일,7.8,0.0,0.0,1996,경기도,안산시 상록구,음식,49
03-13,17,금요일,6.4,0.0,0.0,2000,경기도,안산시 상록구,음식,59
03-13,18,금요일,4.5,0.0,0.0,2000,경기도,안산시 상록구,음식,135
03-13,19,금요일,4.0,0.0,0.0,2072,경기도,안산시 상록구,음식,150
03-13,20,금요일,2.8,0.0,0.0,1877,경기도,안산시 상록구,음식,109
03-13,21,금요일,3.0,0.0,0.0,2000,경기도,안산시 상록구,음식,86
03-13,22,금요일,2.1,0.0,0.0,2000,경기도,안산시 상록구,음식,64
03-13,23,금요일,1.4,0.0,0.0,2000,경기도,안산시 상록구,음식,46
03-14,0,토요일,0.6,0.0,0.0,2000,경기도,안산시 상록구,음식,24
03-14,1,토요일,-0.5,0.0,0.0,2000,경기도,안산시 상록구,음식,16
03-14,2,토요일,-1.0,0.0,0.0,2000,경기도,안산시 상록구,음식,19
03-14,10,토요일,4.5,0.0,0.0,2000,경기도,안산시 상록구,음식,22
03-14,11,토요일,5.6,0.0,0.0,2000,경기도,안산시 상록구,음식,56
03-14,12,토요일,7.4,0.0,0.0,1928,경기도,안산시 상록구,음식,67
03-14,13,토요일,7.4,0.0,0.0,2000,경기도,안산시 상록구,음식,87
03-14,14,토요일,8.3,0.0,0.0,2000,경기도,안산시 상록구,음식,61
03-14,15,토요일,8.2,0.0,0.0,2000,경기도,안산시 상록구,음식,62
03-14,16,토요일,8.3,0.0,0.0,1977,경기도,안산시 상록구,음식,46
03-14,17,토요일,8.2,0.0,0.0,2000,경기도,안산시 상록구,음식,79
03-14,18,토요일,7.3,0.0,0.0,1718,경기도,안산시 상록구,음식,149
03-14,19,토요일,6.2,0.0,0.0,1579,경기도,안산시 상록구,음식,144
03-14,20,토요일,5.4,0.0,0.0,1084,경기도,안산시 상록구,음식,136
03-14,21,토요일,5.8,0.0,0.0,889,경기도,안산시 상록구,음식,106
03-14,22,토요일,5.2,0.0,0.0,607,경기도,안산시 상록구,음식,92
03-14,23,토요일,4.6,0.0,0.0,504,경기도,안산시 상록구,음식,54
03-15,0,일요일,4.0,0.0,0.0,602,경기도,안산시 상록구,음식,32
03-15,1,일요일,4.0,0.0,0.0,1569,경기도,안산시 상록구,음식,21
03-15,2,일요일,3.3,0.0,0.0,1623,경기도,안산시 상록구,음식,16
03-15,10,일요일,7.7,0.0,0.0,1903,경기도,안산시 상록구,음식,29
03-15,11,일요일,8.8,0.0,0.0,1991,경기도,안산시 상록구,음식,76
03-15,12,일요일,8.4,0.0,0.0,1997,경기도,안산시 상록구,음식,69
03-15,13,일요일,8.6,0.0,0.0,1992,경기도,안산시 상록구,음식,97
03-15,14,일요일,7.8,0.0,0.0,1962,경기도,안산시 상록구,음식,55
03-15,15,일요일,7.8,0.0,0.0,2000,경기도,안산시 상록구,음식,62
03-15,16,일요일,6.7,0.0,0.0,1996,경기도,안산시 상록구,음식,74
03-15,17,일요일,5.4,0.0,0.0,2000,경기도,안산시 상록구,음식,104
03-15,18,일요일,4.6,0.0,0.0,2000,경기도,안산시 상록구,음식,137
03-15,19,일요일,3.5,0.0,0.0,2000,경기도,안산시 상록구,음식,142
03-15,20,일요일,2.8,0.0,0.0,2000,경기도,안산시 상록구,음식,101
03-15,21,일요일,2.5,0.0,0.0,2000,경기도,안산시 상록구,음식,94
03-15,22,일요일,1.9,0.0,0.0,2000,경기도,안산시 상록구,음식,71
03-15,23,일요일,1.1,0.0,0.0,2000,경기도,안산시 상록구,음식,50
03-16,0,월요일,1.1,0.0,0.0,2000,경기도,안산시 상록구,음식,26
03-16,1,월요일,0.4,0.0,0.0,2000,경기도,안산시 상록구,음식,20
03-16,2,월요일,0.1,0.0,0.0,2000,경기도,안산시 상록구,음식,21
03-16,10,월요일,4.6,0.0,0.0,2000,경기도,안산시 상록구,음식,12
03-16,11,월요일,5.9,0.0,0.0,2000,경기도,안산시 상록구,음식,53
03-16,12,월요일,7.3,0.0,0.0,1994,경기도,안산시 상록구,음식,65
03-16,13,월요일,7.7,0.0,0.0,2000,경기도,안산시 상록구,음식,61
03-16,14,월요일,8.2,0.0,0.0,2000,경기도,안산시 상록구,음식,38
03-16,15,월요일,8.8,0.0,0.0,2000,경기도,안산시 상록구,음식,33
03-16,16,월요일,8.2,0.0,0.0,2000,경기도,안산시 상록구,음식,42
03-16,17,월요일,6.7,0.0,0.0,2000,경기도,안산시 상록구,음식,56
03-16,18,월요일,5.6,0.0,0.0,2000,경기도,안산시 상록구,음식,108
03-16,19,월요일,4.1,0.0,0.0,2000,경기도,안산시 상록구,음식,105
03-16,20,월요일,3.4,0.0,0.0,2000,경기도,안산시 상록구,음식,70
03-16,21,월요일,3.0,0.0,0.0,2000,경기도,안산시 상록구,음식,56
03-16,22,월요일,2.4,0.0,0.0,2000,경기도,안산시 상록구,음식,33
03-16,23,월요일,2.1,0.0,0.0,2000,경기도,안산시 상록구,음식,15
03-17,0,화요일,1.6,0.0,0.0,1995,경기도,안산시 상록구,음식,10
03-17,1,화요일,2.1,0.0,0.0,2000,경기도,안산시 상록구,음식,10
03-17,2,화요일,2.5,0.0,0.0,1998,경기도,안산시 상록구,음식,6
03-17,10,화요일,4.6,0.0,0.0,1890,경기도,안산시 상록구,음식,11
03-17,11,화요일,5.2,0.0,0.0,1967,경기도,안산시 상록구,음식,34
03-17,12,화요일,5.9,0.0,0.0,1383,경기도,안산시 상록구,음식,46
03-17,13,화요일,7.6,0.0,0.0,1616,경기도,안산시 상록구,음식,27
03-17,14,화요일,11.2,0.0,0.0,1182,경기도,안산시 상록구,음식,45
03-17,15,화요일,12.3,0.0,0.0,1167,경기도,안산시 상록구,음식,19
03-17,16,화요일,12.6,0.0,0.0,1153,경기도,안산시 상록구,음식,22
03-17,17,화요일,11.9,0.0,0.0,1100,경기도,안산시 상록구,음식,50
03-17,18,화요일,10.5,0.0,0.0,874,경기도,안산시 상록구,음식,88
03-17,19,화요일,8.6,0.0,0.0,727,경기도,안산시 상록구,음식,107
03-17,20,화요일,7.4,0.0,0.0,717,경기도,안산시 상록구,음식,86
03-17,21,화요일,6.2,0.0,0.0,711,경기도,안산시 상록구,음식,68
03-17,22,화요일,5.3,0.0,0.0,666,경기도,안산시 상록구,음식,56
03-17,23,화요일,4.2,0.0,0.0,591,경기도,안산시 상록구,음식,33
03-18,0,수요일,2.4,0.0,0.0,520,경기도,안산시 상록구,음식,20
03-18,1,수요일,2.4,0.0,0.0,418,경기도,안산시 상록구,음식,22
03-18,2,수요일,1.7,0.0,0.0,429,경기도,안산시 상록구,음식,16
03-18,10,수요일,8.4,0.0,0.0,893,경기도,안산시 상록구,음식,23
03-18,11,수요일,11.1,0.0,0.0,1469,경기도,안산시 상록구,음식,50
03-18,12,수요일,13.4,0.0,0.0,1800,경기도,안산시 상록구,음식,68
03-18,13,수요일,14.9,0.0,0.0,1980,경기도,안산시 상록구,음식,52
03-18,14,수요일,15.4,0.0,0.0,2000,경기도,안산시 상록구,음식,39
03-18,15,수요일,16.7,0.0,0.0,1971,경기도,안산시 상록구,음식,34
03-18,16,수요일,17.4,0.0,0.0,1979,경기도,안산시 상록구,음식,29
03-18,17,수요일,16.8,0.0,0.0,1998,경기도,안산시 상록구,음식,50
03-18,18,수요일,15.8,0.0,0.0,2000,경기도,안산시 상록구,음식,101
03-18,19,수요일,13.3,0.0,0.0,2000,경기도,안산시 상록구,음식,135
