날짜,시간,요일,기온,강수량,적설,시정,시도,시군구,업종,주문건수
03-21,1,일요일,5.8,0.0,0.0,590,경기도,안산시 상록구,음식,7
03-21,2,일요일,5.8,0.0,0.0,643,경기도,안산시 상록구,음식,9
03-21,10,일요일,6.6,0.0,0.0,726,경기도,안산시 상록구,음식,23
03-21,11,일요일,6.4,0.0,0.0,625,경기도,안산시 상록구,음식,25
03-21,12,일요일,8.0,0.0,0.0,908,경기도,안산시 상록구,음식,47
03-21,13,일요일,8.0,0.0,0.0,1523,경기도,안산시 상록구,음식,42
03-21,14,일요일,7.9,0.0,0.0,1987,경기도,안산시 상록구,음식,36
03-21,15,일요일,7.2,0.0,0.0,1992,경기도,안산시 상록구,음식,30
03-21,16,일요일,6.6,0.0,0.0,2000,경기도,안산시 상록구,음식,41
03-21,17,일요일,7.2,0.0,0.0,2000,경기도,안산시 상록구,음식,43
03-21,18,일요일,6.2,0.0,0.0,2000,경기도,안산시 상록구,음식,52
03-21,19,일요일,5.5,0.0,0.0,2000,경기도,안산시 상록구,음식,67
03-21,20,일요일,5.3,0.0,0.0,2000,경기도,안산시 상록구,음식,37
03-21,21,일요일,4.9,0.0,0.0,2000,경기도,안산시 상록구,음식,57
03-21,22,일요일,4.4,0.0,0.0,1998,경기도,안산시 상록구,음식,31
03-21,23,일요일,3.8,0.0,0.0,1950,경기도,안산시 상록구,음식,17
03-22,0,월요일,3.6,0.0,0.0,2000,경기도,안산시 상록구,음식,12
03-22,1,월요일,3.2,0.0,0.0,2000,경기도,안산시 상록구,음식,3
03-22,2,월요일,2.9,0.0,0.0,2000,경기도,안산시 상록구,음식,1
03-22,10,월요일,7.2,0.0,0.0,1998,경기도,안산시 상록구,음식,13
03-22,11,월요일,8.3,0.0,0.0,2000,경기도,안산시 상록구,음식,15
03-22,12,월요일,9.2,0.0,0.0,1996,경기도,안산시 상록구,음식,20
03-22,13,월요일,9.8,0.0,0.0,1980,경기도,안산시 상록구,음식,15
03-22,14,월요일,10.4,0.0,0.0,1995,경기도,안산시 상록구,음식,14
03-22,15,월요일,10.5,0.0,0.0,1995,경기도,안산시 상록구,음식,10
03-22,16,월요일,9.9,0.0,0.0,2000,경기도,안산시 상록구,음식,10
03-22,17,월요일,9.2,0.0,0.0,2000,경기도,안산시 상록구,음식,21
03-22,18,월요일,8.5,0.0,0.0,2000,경기도,안산시 상록구,음식,35
03-22,19,월요일,6.5,0.0,0.0,1724,경기도,안산시 상록구,음식,31
03-22,20,월요일,5.7,0.0,0.0,1299,경기도,안산시 상록구,음식,32
03-22,21,월요일,5.1,0.0,0.0,1038,경기도,안산시 상록구,음식,17
03-22,22,월요일,4.8,0.0,0.0,1259,경기도,안산시 상록구,음식,21
03-22,23,월요일,3.7,0.0,0.0,753,경기도,안산시 상록구,음식,9
03-23,0,화요일,3.4,0.0,0.0,755,경기도,안산시 상록구,음식,4
03-23,1,화요일,2.6,0.0,0.0,1531,경기도,안산시 상록구,음식,5
03-23,2,화요일,3.0,0.0,0.0,1192,경기도,안산시 상록구,음식,5
03-23,10,화요일,8.2,0.0,0.0,781,경기도,안산시 상록구,음식,10
03-23,11,화요일,10.6,0.0,0.0,1099,경기도,안산시 상록구,음식,18
03-23,12,화요일,13.6,0.0,0.0,1194,경기도,안산시 상록구,음식,15
03-23,13,화요일,16.0,0.0,0.0,1819,경기도,안산시 상록구,음식,8
03-23,14,화요일,16.2,0.0,0.0,1789,경기도,안산시 상록구,음식,12
03-23,15,화요일,15.2,0.0,0.0,1800,경기도,안산시 상록구,음식,8
03-23,16,화요일,15.4,0.0,0.0,1821,경기도,안산시 상록구,음식,16
03-23,17,화요일,14.2,0.0,0.0,1854,경기도,안산시 상록구,음식,27
03-23,18,화요일,13.4,0.0,0.0,1932,경기도,안산시 상록구,음식,42
03-23,19,화요일,11.7,0.0,0.0,1973,경기도,안산시 상록구,음식,32
03-23,20,화요일,11.2,0.0,0.0,1963,경기도,안산시 상록구,음식,32
03-23,21,화요일,10.1,0.0,0.0,2012,경기도,안산시 상록구,음식,29
03-23,22,화요일,9.5,0.0,0.0,1772,경기도,안산시 상록구,음식,18
03-23,23,화요일,7.8,0.0,0.0,1324,경기도,안산시 상록구,음식,7
03-24,0,수요일,6.9,0.0,0.0,1344,경기도,안산시 상록구,음식,12
03-24,1,수요일,6.7,0.0,0.0,695,경기도,안산시 상록구,음식,5
03-24,2,수요일,5.8,0.0,0.0,1965,경기도,안산시 상록구,음식,9
03-24,3,수요일,5.5,0.0,0.0,1578,경기도,안산시 상록구,음식,1
03-24,10,수요일,9.9,0.0,0.0,1442,경기도,안산시 상록구,음식,8
03-24,11,수요일,11.7,0.0,0.0,1799,경기도,안산시 상록구,음식,20
03-24,12,수요일,13.4,0.0,0.0,1763,경기도,안산시 상록구,음식,19
03-24,13,수요일,15.1,0.0,0.0,1846,경기도,안산시 상록구,음식,21
03-24,14,수요일,16.2,0.0,0.0,1948,경기도,안산시 상록구,음식,15
03-24,15,수요일,17.3,0.0,0.0,1964,경기도,안산시 상록구,음식,14
03-24,16,수요일,16.6,0.0,0.0,1988,경기도,안산시 상록구,음식,8
03-24,17,수요일,16.1,0.0,0.0,2000,경기도,안산시 상록구,음식,26
03-24,18,수요일,13.1,0.0,0.0,2000,경기도,안산시 상록구,음식,48
03-24,19,수요일,11.2,0.0,0.0,2000,경기도,안산시 상록구,음식,52
03-24,20,수요일,10.6,0.0,0.0,2000,경기도,안산시 상록구,음식,30
03-24,21,수요일,9.9,0.0,0.0,2000,경기도,안산시 상록구,음식,24
03-24,22,수요일,9.1,0.0,0.0,2000,경기도,안산시 상록구,음식,22
03-24,23,수요일,8.2,0.0,0.0,2000,경기도,안산시 상록구,음식,12
03-25,0,목요일,7.2,0.0,0.0,1996,경기도,안산시 상록구,음식,8
03-25,1,목요일,7.1,0.0,0.0,2012,경기도,안산시 상록구,음식,5
03-25,2,목요일,7.1,0.0,0.0,2000,경기도,안산시 상록구,음식,5
03-25,10,목요일,12.5,0.0,0.0,1126,경기도,안산시 상록구,음식,12
03-25,11,목요일,14.4,0.0,0.0,1038,경기도,안산시 상록구,음식,17
03-25,12,목요일,15.7,0.0,0.0,1082,경기도,안산시 상록구,음식,31
03-25,13,목요일,17.4,0.0,0.0,1100,경기도,안산시 상록구,음식,19
03-25,14,목요일,18.3,0.0,0.0,1021,경기도,안산시 상록구,음식,12
03-25,15,목요일,17.7,0.0,0.0,1248,경기도,안산시 상록구,음식,12
03-25,16,목요일,17.2,0.0,0.0,1514,경기도,안산시 상록구,음식,8
03-25,17,목요일,15.8,0.0,0.0,1685,경기도,안산시 상록구,음식,25
03-25,18,목요일,12.1,0.0,0.0,1066,경기도,안산시 상록구,음식,42
03-25,19,목요일,9.2,0.0,0.0,735,경기도,안산시 상록구,음식,54
03-25,20,목요일,6.9,0.0,0.0,546,경기도,안산시 상록구,음식,45
03-25,21,목요일,6.0,0.0,0.0,519,경기도,안산시 상록구,음식,21
03-25,22,목요일,6.0,0.0,0.0,510,경기도,안산시 상록구,음식,16
03-25,23,목요일,6.1,0.0,0.0,546,경기도,안산시 상록구,음식,14
03-26,0,금요일,5.5,0.0,0.0,336,경기도,안산시 상록구,음식,9
03-26,1,금요일,5.1,0.0,0.0,196,경기도,안산시 상록구,음식,6
03-26,2,금요일,5.3,0.0,0.0,276,경기도,안산시 상록구,음식,2
03-26,10,금요일,10.0,0.0,0.0,349,경기도,안산시 상록구,음식,11
03-26,11,금요일,12.8,0.0,0.0,780,경기도,안산시 상록구,음식,25
03-26,12,금요일,15.6,0.0,0.0,697,경기도,안산시 상록구,음식,18
03-26,13,금요일,17.0,0.0,0.0,891,경기도,안산시 상록구,음식,12
03-26,14,금요일,18.3,0.0,0.0,1527,경기도,안산시 상록구,음식,11
03-26,15,금요일,19.7,0.0,0.0,1689,경기도,안산시 상록구,음식,9
03-26,16,금요일,20.2,0.0,0.0,1971,경기도,안산시 상록구,음식,19
03-26,17,금요일,20.2,0.0,0.0,1937,경기도,안산시 상록구,음식,23
03-26,18,금요일,19.8,0.0,0.0,1780,경기도,안산시 상록구,음식,64
03-26,19,금요일,16.2,0.0,0.0,647,경기도,안산시 상록구,음식,57
03-26,20,금요일,14.8,0.0,0.0,571,경기도,안산시 상록구,음식,48
03-26,21,금요일,13.0,0.0,0.0,549,경기도,안산시 상록구,음식,38
03-26,22,금요일,12.2,0.0,0.0,543,경기도,안산시 상록구,음식,39
03-26,23,금요일,11.6,0.0,0.0,547,경기도,안산시 상록구,음식,22
04-01,0,목요일,10.3,0.0,0.0,1367,경기도,안산시 상록구,음식,1
04-01,10,목요일,18.1,0.0,0.0,1923,경기도,안산시 상록구,음식,2
04-01,11,목요일,20.0,0.0,0.0,1978,경기도,안산시 상록구,음식,2
04-01,12,목요일,20.8,0.0,0.0,1990,경기도,안산시 상록구,음식,1
04-01,13,목요일,21.7,0.0,0.0,1995,경기도,안산시 상록구,음식,1
04-01,14,목요일,22.2,0.0,0.0,1970,경기도,안산시 상록구,음식,4
04-01,15,목요일,23.7,0.0,0.0,1958,경기도,안산시 상록구,음식,1
04-01,16,목요일,22.8,0.0,0.0,2000,경기도,안산시 상록구,음식,2
04-01,17,목요일,22.5,0.0,0.0,2000,경기도,안산시 상록구,음식,4
04-01,18,목요일,21.2,0.0,0.0,2000,경기도,안산시 상록구,음식,6
04-01,19,목요일,19.8,0.0,0.0,2000,경기도,안산시 상록구,음식,3
04-01,21,목요일,17.6,0.0,0.0,2000,경기도,안산시 상록구,음식,1
04-01,22,목요일,16.8,0.0,0.0,2000,경기도,안산시 상록구,음식,1
04-02,10,금요일,17.3,0.0,0.0,1945,경기도,안산시 상록구,음식,2
04-02,11,금요일,18.1,0.0,0.0,1984,경기도,안산시 상록구,음식,2
04-02,12,금요일,19.1,0.0,0.0,2000,경기도,안산시 상록구,음식,1
04-02,13,금요일,20.1,0.0,0.0,1999,경기도,안산시 상록구,음식,1
04-02,14,금요일,20.9,0.0,0.0,1966,경기도,안산시 상록구,음식,3
04-02,15,금요일,21.5,0.0,0.0,1983,경기도,안산시 상록구,음식,1
04-02,16,금요일,21.9,0.0,0.0,2000,경기도,안산시 상록구,음식,1
04-02,17,금요일,21.6,0.0,0.0,2000,경기도,안산시 상록구,음식,4
04-02,18,금요일,21.1,0.0,0.0,1946,경기도,안산시 상록구,음식,5
04-02,19,금요일,19.9,0.0,0.0,2000,경기도,안산시 상록구,음식,9
04-02,20,금요일,19.1,0.0,0.0,1969,경기도,안산시 상록구,음식,4
04-02,21,금요일,18.1,0.0,0.0,1941,경기도,안산시 상록구,음식,2
04-02,22,금요일,17.6,0.0,0.0,1630,경기도,안산시 상록구,음식,3
04-03,10,토요일,14.8,1.4,0.0,967,경기도,안산시 상록구,음식,4
04-03,11,토요일,14.8,0.7,0.0,1170,경기도,안산시 상록구,음식,8
04-03,12,토요일,14.6,3.2,0.0,732,경기도,안산시 상록구,음식,10
04-03,13,토요일,14.6,1.8,0.0,550,경기도,안산시 상록구,음식,4
04-03,14,토요일,14.4,8.7,0.0,244,경기도,안산시 상록구,음식,2
04-03,15,토요일,14.7,5.7,0.0,886,경기도,안산시 상록구,음식,2
04-03,16,토요일,14.7,1.4,0.0,800,경기도,안산시 상록구,음식,7
04-03,17,토요일,14.6,2.4,0.0,317,경기도,안산시 상록구,음식,3
04-03,18,토요일,14.5,6.4,0.0,493,경기도,안산시 상록구,음식,5
04-03,19,토요일,14.6,3.7,0.0,710,경기도,안산시 상록구,음식,7
04-03,20,토요일,14.6,2.4,0.0,950,경기도,안산시 상록구,음식,4
04-03,21,토요일,14.2,0.8,0.0,556,경기도,안산시 상록구,음식,3
04-03,22,토요일,12.8,6.6,0.0,939,경기도,안산시 상록구,음식,1
04-04,10,일요일,11.7,0.0,0.0,2000,경기도,안산시 상록구,음식,3
04-04,11,일요일,12.2,0.0,0.0,2000,경기도,안산시 상록구,음식,6
04-04,12,일요일,13.2,0.0,0.0,1995,경기도,안산시 상록구,음식,7
04-04,13,일요일,14.1,0.0,0.0,1997,경기도,안산시 상록구,음식,8
04-04,14,일요일,15.4,0.0,0.0,2000,경기도,안산시 상록구,음식,3
04-04,15,일요일,15.1,0.0,0.0,2000,경기도,안산시 상록구,음식,1
04-04,16,일요일,15.2,0.0,0.0,2000,경기도,안산시 상록구,음식,6
04-04,17,일요일,14.9,0.0,0.0,2000,경기도,안산시 상록구,음식,8
04-04,18,일요일,14.7,0.0,0.0,2000,경기도,안산시 상록구,음식,4
04-04,19,일요일,14.1,0.0,0.0,2000,경기도,안산시 상록구,음식,4
04-04,20,일요일,13.4,0.0,0.0,2000,경기도,안산시 상록구,음식,2
04-04,22,일요일,11.9,0.0,0.0,2000,경기도,안산시 상록구,음식,2
